date,sku_id,opening_stock,stock_received,quantity_sold,returns,adjustments,closing_stock
2026-08-27,P01-XL-OLIVE,15,0,2,0,0,13
2026-08-27,P02-S-NAVY,4,0,0,0,0,4
2026-08-27,P02-S-MAROON,7,0,0,0,0,7
2026-08-27,P02-S-GREY,11,0,0,0,0,11
2026-08-27,P02-M-NAVY,19,0,0,0,0,19
2026-08-27,P02-M-MAROON,16,0,2,0,0,14
2026-08-27,P02-M-GREY,4,0,1,0,0,3
2026-08-27,P02-L-NAVY,19,0,0,0,0,19
2026-08-27,P02-L-MAROON,14,0,1,0,0,13
2026-08-27,P02-L-GREY,15,0,0,0,0,15
2026-08-27,P02-XL-NAVY,4,15,1,0,0,18
2026-08-27,P02-XL-MAROON,14,0,0,0,0,14
2026-08-27,P02-XL-GREY,9,0,0,0,0,9
2026-08-27,P03-30-NAVY,12,0,0,0,0,12
2026-08-27,P03-30-BLACK,13,0,0,0,0,13
2026-08-27,P03-30-LIGHTBLU,6,0,0,0,0,6
2026-08-27,P03-32-NAVY,14,0,0,0,0,14
2026-08-27,P03-32-BLACK,15,0,2,0,0,13
2026-08-27,P03-32-LIGHTBLU,6,0,1,0,0,5
2026-08-27,P03-34-NAVY,9,0,0,0,0,9
2026-08-27,P03-34-BLACK,8,0,1,0,0,7
2026-08-27,P03-34-LIGHTBLU,9,0,1,0,0,8
2026-08-27,P03-36-NAVY,26,0,0,0,0,26
2026-08-27,P03-36-BLACK,26,0,0,0,0,26
2026-08-27,P03-36-LIGHTBLU,29,0,0,0,0,29
2026-08-27,P04-30-BEIGE,16,0,0,0,0,16
2026-08-27,P04-30-OLIVE,5,0,0,0,0,5
2026-08-27,P04-30-NAVY,22,0,1,0,0,21
2026-08-27,P04-32-BEIGE,12,0,0,0,0,12
2026-08-27,P04-32-OLIVE,6,0,0,0,0,6
2026-08-27,P04-32-NAVY,6,0,2,0,0,4
2026-08-27,P04-34-BEIGE,15,0,1,0,0,14
2026-08-27,P04-34-OLIVE,4,12,1,0,0,15
2026-08-27,P04-34-NAVY,3,0,0,0,0,3
2026-08-27,P04-36-BEIGE,6,0,0,0,0,6
2026-08-27,P04-36-OLIVE,15,0,0,0,0,15
2026-08-27,P04-36-NAVY,13,0,0,0,0,13
2026-08-27,P05-S-WHITE,6,0,1,0,0,5
2026-08-27,P05-S-BLUE,11,0,0,0,0,11
2026-08-27,P05-S-GREY,10,0,0,0,0,10
2026-08-27,P05-M-WHITE,13,0,1,0,0,12
2026-08-27,P05-M-BLUE,18,0,0,0,0,18
2026-08-27,P05-M-GREY,11,0,2,0,0,9
2026-08-27,P05-L-WHITE,18,0,1,0,0,17
2026-08-27,P05-L-BLUE,10,0,1,0,0,9
2026-08-27,P05-L-GREY,13,0,1,0,0,12
2026-08-27,P05-XL-WHITE,17,0,0,0,0,17
2026-08-27,P05-XL-BLUE,5,0,1,0,0,4
2026-08-27,P05-XL-GREY,5,0,0,0,0,5
2026-08-27,P06-S-BLACK,18,0,0,0,0,18
2026-08-27,P06-S-WHITE,7,0,1,0,0,6
2026-08-27,P06-S-RED,19,0,0,0,0,19
2026-08-27,P06-M-BLACK,16,0,0,0,0,16
2026-08-27,P06-M-WHITE,14,0,0,0,0,14
2026-08-27,P06-M-RED,7,0,0,0,0,7
2026-08-27,P06-L-BLACK,15,0,0,0,0,15
2026-08-27,P06-L-WHITE,13,0,1,0,0,12
2026-08-27,P06-L-RED,19,0,1,0,0,18
2026-08-27,P06-XL-BLACK,10,0,1,0,0,9
2026-08-27,P06-XL-WHITE,5,0,0,0,0,5
2026-08-27,P06-XL-RED,14,0,0,0,0,14
2026-08-27,P07-XS-MUSTARD,13,0,1,0,0,12
2026-08-27,P07-XS-TEAL,8,0,0,0,0,8
2026-08-27,P07-XS-MAROON,9,0,1,0,0,8
2026-08-27,P07-S-MUSTARD,12,0,1,0,0,11
2026-08-27,P07-S-TEAL,13,0,0,0,0,13
2026-08-27,P07-S-MAROON,16,0,0,0,0,16
2026-08-27,P07-M-MUSTARD,4,0,3,0,0,1
2026-08-27,P07-M-TEAL,6,0,0,0,0,6
2026-08-27,P07-M-MAROON,1,0,1,0,0,0
2026-08-27,P07-L-MUSTARD,9,0,1,0,0,8
2026-08-27,P07-L-TEAL,4,13,0,0,0,17
2026-08-27,P07-L-MAROON,4,0,0,0,0,4
2026-08-27,P07-XL-MUSTARD,12,0,1,0,0,11
2026-08-27,P07-XL-TEAL,6,0,1,0,0,5
2026-08-27,P07-XL-MAROON,14,0,0,0,0,14
2026-08-27,P08-XS-PINK,9,0,0,0,0,9
2026-08-27,P08-XS-BLUE,15,0,0,0,0,15
2026-08-27,P08-XS-GREEN,10,0,0,0,0,10
2026-08-27,P08-S-PINK,7,0,0,0,0,7
2026-08-27,P08-S-BLUE,6,0,0,0,0,6
2026-08-27,P08-S-GREEN,5,0,0,0,0,5
2026-08-27,P08-M-PINK,15,0,1,0,0,14
2026-08-27,P08-M-BLUE,16,0,0,0,0,16
2026-08-27,P08-M-GREEN,5,0,0,0,0,5
2026-08-27,P08-L-PINK,12,0,0,0,0,12
2026-08-27,P08-L-BLUE,21,0,1,0,0,20
2026-08-27,P08-L-GREEN,13,0,1,0,0,12
2026-08-27,P08-XL-PINK,5,0,0,0,0,5
2026-08-27,P08-XL-BLUE,10,0,0,0,0,10
2026-08-27,P08-XL-GREEN,7,0,0,0,0,7
2026-08-27,P09-XS-BLACK,7,0,0,0,0,7
2026-08-27,P09-XS-BEIGE,7,0,1,0,0,6
2026-08-27,P09-XS-NAVY,9,0,0,0,0,9
2026-08-27,P09-S-BLACK,8,0,0,0,0,8
2026-08-27,P09-S-BEIGE,7,0,0,0,0,7
2026-08-27,P09-S-NAVY,4,0,1,0,0,3
2026-08-27,P09-M-BLACK,13,0,0,0,0,13
2026-08-27,P09-M-BEIGE,9,0,0,0,0,9
2026-08-27,P09-M-NAVY,20,0,0,0,0,20
2026-08-27,P09-L-BLACK,11,0,0,0,0,11
2026-08-27,P09-L-BEIGE,11,0,0,0,0,11
2026-08-27,P09-L-NAVY,20,0,0,0,0,20
2026-08-27,P09-XL-BLACK,6,0,0,0,0,6
2026-08-27,P09-XL-BEIGE,9,0,0,0,0,9
2026-08-27,P09-XL-NAVY,8,0,0,0,0,8
2026-08-27,P10-XS-INDIGO,12,0,0,0,0,12
2026-08-27,P10-XS-BLACK,5,0,0,0,0,5
2026-08-27,P10-S-INDIGO,13,0,0,0,0,13
2026-08-27,P10-S-BLACK,7,0,0,0,0,7
2026-08-27,P10-M-INDIGO,14,0,0,0,0,14
2026-08-27,P10-M-BLACK,13,0,2,0,0,11
2026-08-27,P10-L-INDIGO,15,0,0,0,0,15
2026-08-27,P10-L-BLACK,13,0,1,0,0,12
2026-08-27,P10-XL-INDIGO,9,0,0,0,0,9
2026-08-27,P10-XL-BLACK,9,0,0,0,0,9
2026-08-27,P11-XS-WHITE,11,0,0,0,0,11
2026-08-27,P11-XS-LAVENDER,13,0,0,0,0,13
2026-08-27,P11-XS-BLACK,17,0,0,0,0,17
2026-08-27,P11-S-WHITE,12,0,0,0,0,12
2026-08-27,P11-S-LAVENDER,5,0,2,0,0,3
2026-08-27,P11-S-BLACK,10,0,1,0,0,9
2026-08-27,P11-M-WHITE,18,0,1,0,0,17
2026-08-27,P11-M-LAVENDER,17,0,1,0,0,16
2026-08-27,P11-M-BLACK,15,0,0,0,0,15
2026-08-27,P11-L-WHITE,16,0,0,0,0,16
2026-08-27,P11-L-LAVENDER,17,0,0,0,0,17
2026-08-27,P11-L-BLACK,11,0,1,0,0,10
2026-08-27,P12-XS-RED,10,0,0,0,0,10
2026-08-27,P12-XS-BLUE,10,0,0,0,0,10
2026-08-27,P12-XS-WHITE,8,0,1,0,0,7
2026-08-27,P12-S-RED,10,0,0,0,0,10
2026-08-27,P12-S-BLUE,15,0,0,0,0,15
2026-08-27,P12-S-WHITE,5,0,0,0,0,5
2026-08-27,P12-M-RED,3,0,0,0,0,3
2026-08-27,P12-M-BLUE,8,0,0,0,0,8
2026-08-27,P12-M-WHITE,7,0,1,0,0,6
2026-08-27,P12-L-RED,9,0,0,0,0,9
2026-08-27,P12-L-BLUE,9,0,0,0,0,9
2026-08-27,P12-L-WHITE,5,0,0,0,0,5
2026-08-27,P12-XL-RED,2,0,0,0,0,2
2026-08-27,P12-XL-BLUE,6,0,0,0,0,6
2026-08-27,P12-XL-WHITE,14,0,0,0,0,14
2026-08-27,P13-S-WINE,21,0,0,0,0,21
2026-08-27,P13-S-EMERALD,27,0,0,0,0,27
2026-08-27,P13-S-NAVY,21,0,0,0,0,21
2026-08-27,P13-M-WINE,29,0,0,0,0,29
2026-08-27,P13-M-EMERALD,23,0,0,0,0,23
2026-08-27,P13-M-NAVY,29,0,0,0,0,29
2026-08-27,P13-L-WINE,22,0,0,0,0,22
2026-08-27,P13-L-EMERALD,25,0,0,0,0,25
2026-08-27,P13-L-NAVY,23,0,0,0,0,23
2026-08-27,P13-XL-WINE,28,0,0,0,0,28
2026-08-27,P13-XL-EMERALD,27,0,0,0,0,27
2026-08-27,P13-XL-NAVY,25,0,0,0,0,25
2026-08-27,P14-XS-TEAL,12,0,0,0,0,12
2026-08-27,P14-XS-MUSTARD,13,0,0,0,0,13
2026-08-27,P14-XS-MAROON,10,0,0,0,0,10
2026-08-27,P14-S-TEAL,12,0,0,0,0,12
2026-08-27,P14-S-MUSTARD,12,0,0,0,0,12
2026-08-27,P14-S-MAROON,16,0,0,0,0,16
2026-08-27,P14-M-TEAL,9,0,0,0,0,9
2026-08-27,P14-M-MUSTARD,11,0,0,0,0,11
2026-08-27,P14-M-MAROON,3,0,0,0,0,3
2026-08-27,P14-L-TEAL,15,0,0,0,0,15
2026-08-27,P14-L-MUSTARD,12,0,0,0,0,12
2026-08-27,P14-L-MAROON,20,0,0,0,0,20
2026-08-27,P14-XL-TEAL,11,0,0,0,0,11
2026-08-27,P14-XL-MUSTARD,12,0,0,0,0,12
2026-08-27,P14-XL-MAROON,7,0,0,0,0,7
2026-08-27,P15-23Y-YELLOW,19,0,0,0,0,19
2026-08-27,P15-23Y-BLUE,5,0,0,0,0,5
2026-08-27,P15-23Y-RED,14,0,1,0,0,13
2026-08-27,P15-45Y-YELLOW,7,0,0,0,0,7
2026-08-27,P15-45Y-BLUE,13,0,0,0,0,13
2026-08-27,P15-45Y-RED,7,0,0,0,0,7
2026-08-27,P15-67Y-YELLOW,20,0,1,0,0,19
2026-08-27,P15-67Y-BLUE,18,0,0,0,0,18
2026-08-27,P15-67Y-RED,14,0,0,0,0,14
2026-08-27,P15-89Y-YELLOW,15,0,0,0,0,15
2026-08-27,P15-89Y-BLUE,19,0,2,0,0,17
2026-08-27,P15-89Y-RED,3,0,0,0,0,3
2026-08-27,P16-23Y-BLUE,9,0,0,0,0,9
2026-08-27,P16-23Y-BLACK,17,0,0,0,0,17
2026-08-27,P16-45Y-BLUE,5,0,1,0,0,4
2026-08-27,P16-45Y-BLACK,10,0,0,0,0,10
2026-08-27,P16-67Y-BLUE,15,0,0,0,0,15
2026-08-27,P16-67Y-BLACK,7,0,1,0,0,6
2026-08-27,P16-89Y-BLUE,7,0,0,0,0,7
2026-08-27,P16-89Y-BLACK,5,0,0,0,0,5
2026-08-27,P17-23Y-MAROON,9,0,0,0,0,9
2026-08-27,P17-23Y-MUSTARD,12,0,0,0,0,12
2026-08-27,P17-23Y-GREEN,7,0,0,0,0,7
2026-08-27,P17-45Y-MAROON,6,0,0,0,0,6
2026-08-27,P17-45Y-MUSTARD,6,0,2,0,0,4
2026-08-27,P17-45Y-GREEN,5,0,0,0,0,5
2026-08-27,P17-67Y-MAROON,19,0,0,0,0,19
2026-08-27,P17-67Y-MUSTARD,17,0,0,0,0,17
2026-08-27,P17-67Y-GREEN,13,0,0,0,0,13
2026-08-27,P17-89Y-MAROON,5,0,0,0,0,5
2026-08-27,P17-89Y-MUSTARD,4,0,1,0,0,3
2026-08-27,P17-89Y-GREEN,12,0,0,0,0,12
2026-08-27,P18-23Y-PINK,5,0,1,0,0,4
2026-08-27,P18-23Y-PEACH,7,0,2,0,0,5
2026-08-27,P18-23Y-MINT,6,0,0,0,0,6
2026-08-27,P18-45Y-PINK,4,0,0,0,0,4
2026-08-27,P18-45Y-PEACH,9,0,0,0,0,9
2026-08-27,P18-45Y-MINT,5,0,0,0,0,5
2026-08-27,P18-67Y-PINK,7,0,1,0,0,6
2026-08-27,P18-67Y-PEACH,11,0,0,0,0,11
2026-08-27,P18-67Y-MINT,9,0,0,0,0,9
2026-08-27,P18-89Y-PINK,10,0,0,0,0,10
2026-08-27,P18-89Y-PEACH,7,0,0,0,0,7
2026-08-27,P18-89Y-MINT,8,0,0,0,0,8
2026-08-27,P19-23Y-GREY,13,0,0,0,0,13
2026-08-27,P19-23Y-NAVY,9,0,0,0,0,9
2026-08-27,P19-23Y-BLACK,6,0,0,0,0,6
2026-08-27,P19-45Y-GREY,13,0,1,0,0,12
2026-08-27,P19-45Y-NAVY,19,0,1,0,0,18
2026-08-27,P19-45Y-BLACK,15,0,3,0,0,12
2026-08-27,P19-67Y-GREY,16,0,0,0,0,16
2026-08-27,P19-67Y-NAVY,11,0,0,0,0,11
2026-08-27,P19-67Y-BLACK,17,0,0,0,0,17
2026-08-27,P19-89Y-GREY,9,0,0,0,0,9
2026-08-27,P19-89Y-NAVY,11,0,1,0,0,10
2026-08-27,P19-89Y-BLACK,19,0,0,0,0,19
2026-08-27,P20-7-WHITE,6,0,1,0,0,5
2026-08-27,P20-7-BLACK,15,0,1,0,0,14
2026-08-27,P20-7-GREY,13,0,0,0,0,13
2026-08-27,P20-8-WHITE,11,0,0,0,0,11
2026-08-27,P20-8-BLACK,13,0,0,0,0,13
2026-08-27,P20-8-GREY,18,0,0,0,0,18
2026-08-27,P20-9-WHITE,16,0,0,0,0,16
2026-08-27,P20-9-BLACK,19,0,0,0,0,19
2026-08-27,P20-9-GREY,4,17,2,0,0,19
2026-08-27,P20-10-WHITE,5,0,0,0,0,5
2026-08-27,P20-10-BLACK,19,0,2,0,0,17
2026-08-27,P20-10-GREY,13,0,1,0,0,12
2026-08-27,P21-4-TAN,9,0,0,0,0,9
2026-08-27,P21-4-BLACK,11,0,0,0,0,11
2026-08-27,P21-4-GOLD,5,0,0,0,0,5
2026-08-27,P21-5-TAN,14,0,1,0,0,13
2026-08-27,P21-5-BLACK,4,16,0,0,0,20
2026-08-27,P21-5-GOLD,6,0,0,0,0,6
2026-08-27,P21-6-TAN,16,0,2,0,0,14
2026-08-27,P21-6-BLACK,20,0,2,0,0,18
2026-08-27,P21-6-GOLD,16,0,0,0,0,16
2026-08-27,P21-7-TAN,16,0,0,0,0,16
2026-08-27,P21-7-BLACK,6,0,0,0,0,6
2026-08-27,P21-7-GOLD,7,0,0,0,0,7
2026-08-27,P21-8-TAN,12,0,0,0,0,12
2026-08-27,P21-8-BLACK,5,0,0,0,0,5
2026-08-27,P21-8-GOLD,8,0,0,0,0,8
2026-08-27,P22-10C-BLUE,10,0,0,0,0,10
2026-08-27,P22-10C-PINK,5,0,0,0,0,5
2026-08-27,P22-10C-BLACK,9,0,1,0,0,8
2026-08-27,P22-11C-BLUE,7,0,1,0,0,6
2026-08-27,P22-11C-PINK,5,0,0,0,0,5
2026-08-27,P22-11C-BLACK,15,0,1,0,0,14
2026-08-27,P22-12C-BLUE,7,0,0,0,0,7
2026-08-27,P22-12C-PINK,16,0,2,0,0,14
2026-08-27,P22-12C-BLACK,6,0,1,0,0,5
2026-08-27,P22-13C-BLUE,19,0,0,0,0,19
2026-08-27,P22-13C-PINK,4,14,0,0,0,18
2026-08-27,P22-13C-BLACK,17,0,0,0,0,17
2026-08-27,P22-1Y-BLUE,18,0,1,0,0,17
2026-08-27,P22-1Y-PINK,12,0,0,0,0,12
2026-08-27,P22-1Y-BLACK,6,0,0,0,0,6
2026-08-27,P23-7-BLACK,12,0,0,0,0,12
2026-08-27,P23-7-NAVY,12,0,1,0,0,11
2026-08-27,P23-7-GREY,18,0,1,0,0,17
2026-08-27,P23-8-BLACK,17,0,0,0,0,17
2026-08-27,P23-8-NAVY,8,0,0,0,0,8
2026-08-27,P23-8-GREY,15,0,0,0,0,15
2026-08-27,P23-9-BLACK,20,0,0,0,0,20
2026-08-27,P23-9-NAVY,16,0,0,0,0,16
2026-08-27,P23-9-GREY,5,0,1,0,0,4
2026-08-27,P23-10-BLACK,10,0,0,0,0,10
2026-08-27,P23-10-NAVY,20,0,1,0,0,19
2026-08-27,P23-10-GREY,16,0,0,0,0,16
2026-08-27,P24-ONESIZE-BLACK,6,0,0,0,0,6
2026-08-27,P24-ONESIZE-TAN,11,0,0,0,0,11
2026-08-27,P24-ONESIZE-MAROON,6,0,0,0,0,6
2026-08-27,P25-ONESIZE-BLACK,5,0,0,0,0,5
2026-08-27,P25-ONESIZE-PINK,14,0,0,0,0,14
2026-08-27,P25-ONESIZE-BEIGE,6,0,0,0,0,6
2026-08-27,P26-32-BLACK,8,0,0,0,0,8
2026-08-27,P26-32-BROWN,10,0,0,0,0,10
2026-08-27,P26-34-BLACK,19,0,0,0,0,19
2026-08-27,P26-34-BROWN,7,0,0,0,0,7
2026-08-27,P26-36-BLACK,11,0,0,0,0,11
2026-08-27,P26-36-BROWN,5,0,0,0,0,5
2026-08-27,P26-38-BLACK,5,0,0,0,0,5
2026-08-27,P26-38-BROWN,14,0,0,0,0,14
2026-08-27,P27-ONESIZE-BLACK,11,0,0,0,0,11
2026-08-27,P27-ONESIZE-BROWN,3,0,0,0,0,3
2026-08-27,P27-ONESIZE-TAN,9,0,0,0,0,9
2026-08-27,P28-ONESIZE-MULTICOL,20,0,0,0,0,20
2026-08-27,P28-ONESIZE-PINK,13,0,0,0,0,13
2026-08-27,P28-ONESIZE-BLACK,19,0,0,0,0,19
2026-08-27,P29-ONESIZE-BLACK,7,0,0,0,0,7
2026-08-27,P29-ONESIZE-NAVY,8,0,0,0,0,8
2026-08-27,P29-ONESIZE-BEIGE,22,0,0,0,0,22
2026-08-27,P30-ONESIZE-FLORAL,22,0,0,0,0,22
2026-08-27,P30-ONESIZE-MAROON,22,0,0,0,0,22
2026-08-27,P30-ONESIZE-TEAL,22,0,0,0,0,22
2026-08-27,P31-ONESIZE-RED,10,0,0,0,0,10
2026-08-27,P31-ONESIZE-MUSTARD,5,0,1,0,0,4
2026-08-27,P31-ONESIZE-GREEN,8,0,0,0,0,8
2026-08-27,P32-4-BLACK,5,0,0,0,0,5
2026-08-27,P32-4-BEIGE,18,0,0,0,0,18
2026-08-27,P32-4-SILVER,7,0,0,0,0,7
2026-08-27,P32-5-BLACK,14,0,0,0,0,14
2026-08-27,P32-5-BEIGE,11,0,1,0,0,10
2026-08-27,P32-5-SILVER,10,0,0,0,0,10
2026-08-27,P32-6-BLACK,15,0,2,0,0,13
2026-08-27,P32-6-BEIGE,9,0,0,0,0,9
2026-08-27,P32-6-SILVER,4,14,0,0,0,18
2026-08-27,P32-7-BLACK,16,0,0,0,0,16
2026-08-27,P32-7-BEIGE,7,0,0,0,0,7
2026-08-27,P32-7-SILVER,16,0,0,0,0,16
2026-08-27,P32-8-BLACK,5,0,0,0,0,5
2026-08-27,P32-8-BEIGE,19,0,0,0,0,19
2026-08-27,P32-8-SILVER,18,0,0,0,0,18
2026-08-28,P01-S-WHITE,10,0,0,0,0,10
2026-08-28,P01-S-BLACK,15,0,1,0,0,14
2026-08-28,P01-S-NAVY,11,0,0,0,0,11
2026-08-28,P01-S-OLIVE,15,0,1,0,0,14
2026-08-28,P01-M-WHITE,16,0,2,0,0,14
2026-08-28,P01-M-BLACK,12,0,1,0,0,11
2026-08-28,P01-M-NAVY,14,0,1,0,0,13
2026-08-28,P01-M-OLIVE,16,0,2,0,0,14
2026-08-28,P01-L-WHITE,15,0,3,0,0,12
2026-08-28,P01-L-BLACK,14,0,1,0,0,13
2026-08-28,P01-L-NAVY,12,0,1,0,0,11
2026-08-28,P01-L-OLIVE,12,0,1,0,0,11
2026-08-28,P01-XL-WHITE,13,0,0,0,0,13
2026-08-28,P01-XL-BLACK,5,0,0,0,0,5
2026-08-28,P01-XL-NAVY,20,0,0,0,0,20
2026-08-28,P01-XL-OLIVE,13,0,0,0,0,13
2026-08-28,P02-S-NAVY,4,11,1,0,0,14
2026-08-28,P02-S-MAROON,7,0,0,0,0,7
2026-08-28,P02-S-GREY,11,0,0,0,0,11
2026-08-28,P02-M-NAVY,19,0,0,0,0,19
2026-08-28,P02-M-MAROON,14,0,0,0,0,14
2026-08-28,P02-M-GREY,3,0,0,0,0,3
2026-08-28,P02-L-NAVY,19,0,3,0,0,16
2026-08-28,P02-L-MAROON,13,0,0,0,0,13
2026-08-28,P02-L-GREY,15,0,0,0,0,15
2026-08-28,P02-XL-NAVY,18,0,0,0,0,18
2026-08-28,P02-XL-MAROON,14,0,0,0,0,14
2026-08-28,P02-XL-GREY,9,0,0,0,0,9
2026-08-28,P03-30-NAVY,12,0,0,0,0,12
2026-08-28,P03-30-BLACK,13,0,0,0,0,13
2026-08-28,P03-30-LIGHTBLU,6,0,0,0,0,6
2026-08-28,P03-32-NAVY,14,0,2,0,0,12
2026-08-28,P03-32-BLACK,13,0,0,0,0,13
2026-08-28,P03-32-LIGHTBLU,5,0,0,0,0,5
2026-08-28,P03-34-NAVY,9,0,1,0,0,8
2026-08-28,P03-34-BLACK,7,0,1,0,0,6
2026-08-28,P03-34-LIGHTBLU,8,0,3,0,0,5
2026-08-28,P03-36-NAVY,26,0,0,0,0,26
2026-08-28,P03-36-BLACK,26,0,0,0,0,26
2026-08-28,P03-36-LIGHTBLU,29,0,0,0,0,29
2026-08-28,P04-30-BEIGE,16,0,0,0,0,16
2026-08-28,P04-30-OLIVE,5,0,0,0,0,5
2026-08-28,P04-30-NAVY,21,0,0,0,0,21
2026-08-28,P04-32-BEIGE,12,0,0,0,0,12
2026-08-28,P04-32-OLIVE,6,0,0,0,0,6
2026-08-28,P04-32-NAVY,4,0,0,0,0,4
2026-08-28,P04-34-BEIGE,14,0,1,0,0,13
2026-08-28,P04-34-OLIVE,15,0,2,0,0,13
2026-08-28,P04-34-NAVY,3,0,1,0,0,2
2026-08-28,P04-36-BEIGE,6,0,3,0,0,3
2026-08-28,P04-36-OLIVE,15,0,0,0,0,15
2026-08-28,P04-36-NAVY,13,0,0,0,0,13
2026-08-28,P05-S-WHITE,5,0,0,0,0,5
2026-08-28,P05-S-BLUE,11,0,1,0,0,10
2026-08-28,P05-S-GREY,10,0,0,0,0,10
2026-08-28,P05-M-WHITE,12,0,1,0,0,11
2026-08-28,P05-M-BLUE,18,0,0,0,0,18
2026-08-28,P05-M-GREY,9,0,1,0,0,8
2026-08-28,P05-L-WHITE,17,0,2,0,0,15
2026-08-28,P05-L-BLUE,9,0,0,0,0,9
2026-08-28,P05-L-GREY,12,0,0,0,0,12
2026-08-28,P05-XL-WHITE,17,0,2,0,0,15
2026-08-28,P05-XL-BLUE,4,0,1,0,0,3
2026-08-28,P05-XL-GREY,5,0,0,0,0,5
2026-08-28,P06-S-BLACK,18,0,0,0,0,18
2026-08-28,P06-S-WHITE,6,0,0,0,0,6
2026-08-28,P06-S-RED,19,0,2,0,0,17
2026-08-28,P06-M-BLACK,16,0,2,0,0,14
2026-08-28,P06-M-WHITE,14,0,1,0,0,13
2026-08-28,P06-M-RED,7,0,1,0,0,6
2026-08-28,P06-L-BLACK,15,0,2,0,0,13
2026-08-28,P06-L-WHITE,12,0,1,0,0,11
2026-08-28,P06-L-RED,18,0,0,0,0,18
2026-08-28,P06-XL-BLACK,9,0,0,0,0,9
2026-08-28,P06-XL-WHITE,5,0,0,0,0,5
2026-08-28,P06-XL-RED,14,0,0,0,0,14
2026-08-28,P07-XS-MUSTARD,12,0,1,0,0,11
2026-08-28,P07-XS-TEAL,8,0,0,0,0,8
2026-08-28,P07-XS-MAROON,8,0,1,0,0,7
2026-08-28,P07-S-MUSTARD,11,0,0,0,0,11
2026-08-28,P07-S-TEAL,13,0,1,0,0,12
2026-08-28,P07-S-MAROON,16,0,1,0,0,15
2026-08-28,P07-M-MUSTARD,1,0,1,0,0,0
2026-08-28,P07-M-TEAL,6,0,0,0,0,6
2026-08-28,P07-M-MAROON,0,0,0,0,0,0
2026-08-28,P07-L-MUSTARD,8,0,2,0,0,6
2026-08-28,P07-L-TEAL,17,0,0,0,0,17
2026-08-28,P07-L-MAROON,4,0,3,0,0,1
2026-08-28,P07-XL-MUSTARD,11,0,0,0,0,11
2026-08-28,P07-XL-TEAL,5,0,1,0,0,4
2026-08-28,P07-XL-MAROON,14,0,1,0,0,13
2026-08-28,P08-XS-PINK,9,0,0,0,0,9
2026-08-28,P08-XS-BLUE,15,0,0,0,0,15
2026-08-28,P08-XS-GREEN,10,0,0,0,0,10
2026-08-28,P08-S-PINK,7,0,2,0,0,5
2026-08-28,P08-S-BLUE,6,0,0,0,0,6
2026-08-28,P08-S-GREEN,5,0,0,0,0,5
2026-08-28,P08-M-PINK,14,0,0,0,0,14
2026-08-28,P08-M-BLUE,16,0,1,0,0,15
2026-08-28,P08-M-GREEN,5,0,1,0,0,4
2026-08-28,P08-L-PINK,12,0,1,0,0,11
2026-08-28,P08-L-BLUE,20,0,1,0,0,19
2026-08-28,P08-L-GREEN,12,0,1,0,0,11
2026-08-28,P08-XL-PINK,5,0,0,0,0,5
2026-08-28,P08-XL-BLUE,10,0,0,0,0,10
2026-08-28,P08-XL-GREEN,7,0,0,0,0,7
2026-08-28,P09-XS-BLACK,7,0,0,0,0,7
2026-08-28,P09-XS-BEIGE,6,0,0,0,0,6
2026-08-28,P09-XS-NAVY,9,0,0,0,0,9
2026-08-28,P09-S-BLACK,8,0,1,0,0,7
2026-08-28,P09-S-BEIGE,7,0,0,0,0,7
2026-08-28,P09-S-NAVY,3,0,0,0,0,3
2026-08-28,P09-M-BLACK,13,0,0,0,0,13
2026-08-28,P09-M-BEIGE,9,0,0,0,0,9
2026-08-28,P09-M-NAVY,20,0,0,0,0,20
2026-08-28,P09-L-BLACK,11,0,1,0,0,10
2026-08-28,P09-L-BEIGE,11,0,0,0,0,11
2026-08-28,P09-L-NAVY,20,0,0,0,0,20
2026-08-28,P09-XL-BLACK,6,0,0,0,0,6
2026-08-28,P09-XL-BEIGE,9,0,0,0,0,9
2026-08-28,P09-XL-NAVY,8,0,0,0,0,8
2026-08-28,P10-XS-INDIGO,12,0,2,0,0,10
2026-08-28,P10-XS-BLACK,5,0,0,0,0,5
2026-08-28,P10-S-INDIGO,13,0,1,0,0,12
2026-08-28,P10-S-BLACK,7,0,0,0,0,7
2026-08-28,P10-M-INDIGO,14,0,3,0,0,11
2026-08-28,P10-M-BLACK,11,0,0,0,0,11
2026-08-28,P10-L-INDIGO,15,0,0,0,0,15
2026-08-28,P10-L-BLACK,12,0,1,0,0,11
2026-08-28,P10-XL-INDIGO,9,0,0,0,0,9
2026-08-28,P10-XL-BLACK,9,0,0,0,0,9
2026-08-28,P11-XS-WHITE,11,0,0,0,0,11
2026-08-28,P11-XS-LAVENDER,13,0,1,0,0,12
2026-08-28,P11-XS-BLACK,17,0,2,0,0,15
2026-08-28,P11-S-WHITE,12,0,1,0,0,11
2026-08-28,P11-S-LAVENDER,3,0,2,0,0,1
2026-08-28,P11-S-BLACK,9,0,0,0,0,9
2026-08-28,P11-M-WHITE,17,0,2,0,0,15
2026-08-28,P11-M-LAVENDER,16,0,3,0,0,13
2026-08-28,P11-M-BLACK,15,0,0,0,0,15
2026-08-28,P11-L-WHITE,16,0,1,0,0,15
2026-08-28,P11-L-LAVENDER,17,0,0,0,0,17
2026-08-28,P11-L-BLACK,10,0,0,0,0,10
2026-08-28,P12-XS-RED,10,0,0,0,0,10
